priority_rank,unit_id,building_id,city,location_type,building_type,unit_type,meter_type,connection_type,transformer_id,floor,floors,area_sqm,household_size,contracted_power_kw,latitude,longitude,readings,avg_consumption,median_consumption,std_consumption,total_consumption,avg_expected_kwh,total_expected_kwh,zero_days,low_expected_days,sudden_drop_days,flatline_days,weather_low_mismatch_days,normal_high_mismatch_days,avg_temp_mean,avg_weather_demand_pressure,fraud_label,anomaly_type,zero_ratio,flatline_ratio,low_expected_ratio,weather_mismatch_ratio,expected_gap_pct,kwh_per_sqm,kwh_per_person,cv_consumption,peer_avg_consumption,peer_low_gap_pct,estimated_missing_kwh_30d,estimated_loss_lek_30d,building_ai_anomaly_score,fraud_probability,consumption_deviation_score,peer_deviation_score,meter_behavior_score,weather_context_score,loss_impact_score,risk_score,risk_level,main_reason,recommended_action,alert_explanation
718,BLD-BER-0063-U008,BLD-BER-0063,Berat,City,Residential,Apartment,Unknown,Individual Meter,TR-BER,0,2,118.7,4,6.7,40.710125,20.032135,180,15.887805555555556,15.767,3.8059672921636145,2859.805,15.577755555555557,2803.996,0,0,0,2,0,0,8.70561111111111,0.6388888888888888,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.01990338074662009,0.13384840400636525,3.971951388888889,0.23955273614440517,12.972805555555556,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.38,0.0,0.0,1.1,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-BER-0063-U008 in BLD-BER-0063 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -2%, peer low gap: 0%, weather mismatch: 0%."
719,BLD-TIR-0017-U002,BLD-TIR-0017,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,4,8,67.7,4,9.0,41.348711,19.836171,180,14.397772222222223,14.2625,3.2844274397595266,2591.599,14.164266666666665,2549.5679999999998,0,0,0,2,0,0,9.100555555555555,0.6,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.016485537942114294,0.21267019530608894,3.5994430555555557,0.22812053066725013,12.607433333333335,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.38,0.0,0.0,1.09,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0017-U002 in BLD-TIR-0017 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -2%, peer low gap: 0%, weather mismatch: 0%."
720,BLD-GJI-0024-U009,BLD-GJI-0024,Gjirokaster,City,Residential,Apartment,Unknown,Individual Meter,TR-GJI,0,3,86.9,3,7.5,40.056655,20.126576,180,12.534533333333332,12.3385,3.5818126062607893,2256.216,11.966827777777779,2154.029,0,0,0,3,0,1,8.652555555555555,0.6333333333333333,0,unknown,0.0,0.016666666666666666,0.0,0.005555555555555556,-0.04743993697392173,0.14424088991177597,4.178177777777777,0.28575556113729456,12.534533333333332,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.57,0.56,0.0,1.09,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-GJI-0024-U009 in BLD-GJI-0024 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -5%, peer low gap: 0%, weather mismatch: 1%."
721,BLD-GJI-0034-U005,BLD-GJI-0034,Gjirokaster,Village,Residential,Apartment,Unknown,Individual Meter,TR-GJI,0,7,55.1,3,5.9,40.044317,20.166625,180,11.632438888888888,11.168,3.485285033852222,2093.839,11.093183333333332,1996.773,0,0,0,0,0,1,8.343222222222222,0.7,0,unknown,0.0,0.0,0.0,0.005555555555555556,-0.0486114345496459,0.2111150433555152,3.8774796296296294,0.29961773856222945,10.982016666666667,0.0,0.0,0.0,6.61,0.0,0.0,0.0,0.0,0.56,0.0,1.08,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-GJI-0034-U005 in BLD-GJI-0034 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -5%, peer low gap: 0%, weather mismatch: 1%."
722,BLD-TIR-0005-U001,BLD-TIR-0005,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,1,3,95.7,4,5.5,41.26978,19.81679,180,15.866405555555556,15.147,4.710873169483909,2855.953,15.731955555555555,2831.752,1,1,1,0,0,1,9.275166666666667,0.6055555555555555,0,unknown,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,-0.00854629925219447,0.16579316150005804,3.966601388888889,0.2969086572878138,12.607433333333335,0.0,0.0,0.0,4.93,0.0,0.0,0.0,2.23,0.56,0.0,1.07,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0005-U001 in BLD-TIR-0005 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 1%."
723,BLD-TIR-0059-U005,BLD-TIR-0059,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,0,8,89.7,3,3.7,41.35765,19.805835,180,13.832388888888888,13.6115,3.0575822163813875,2489.83,13.753522222222223,2475.634,1,1,1,2,1,0,9.241055555555556,0.6,0,unknown,0.005555555555555556,0.011111111111111112,0.005555555555555556,0.005555555555555556,-0.005734288671103901,0.15420723398984268,4.610796296296296,0.22104513117307198,12.607433333333335,0.0,0.0,0.0,4.62,0.0,0.0,0.0,2.61,0.56,0.0,1.07,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0059-U005 in BLD-TIR-0059 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 1%."
724,BLD-DUR-0032-U010,BLD-DUR-0032,Durres,Village,Residential,Apartment,Unknown,Individual Meter,TR-DUR,1,5,68.0,4,4.0,41.280373,19.536466,180,12.307605555555556,12.205,3.553450562398513,2215.369,12.386111111111111,2229.5,0,0,0,1,0,0,9.692777777777778,0.5777777777777777,0,unknown,0.0,0.005555555555555556,0.0,0.0,0.006338192419825041,0.18099419934640523,3.076901388888889,0.28871989326912684,12.442594444444444,0.010848934238884526,2.355166666666655,31.79474999999984,5.03,0.0,0.53,1.08,0.19,0.0,0.47,1.05,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-DUR-0032-U010 in BLD-DUR-0032 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 1%, peer low gap: 1%, weather mismatch: 0%."
725,BLD-DUR-0068-U007,BLD-DUR-0068,Durres,City,Residential,Apartment,Unknown,Individual Meter,TR-DUR,1,5,72.0,4,4.6,41.269337,19.477162,180,12.91025,12.906500000000001,3.1483714809157406,2323.845,12.682633333333332,2282.874,1,1,1,0,0,0,9.876888888888889,0.5833333333333334,0,unknown,0.005555555555555556,0.0,0.005555555555555556,0.0,-0.01794711403257483,0.17930902777777777,3.2275625,0.24386603519805897,13.192930555555556,0.021426668954648533,0.0,0.0,3.41,0.0,0.0,2.14,2.23,0.0,0.0,1.05,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-DUR-0068-U007 in BLD-DUR-0068 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -2%, peer low gap: 2%, weather mismatch: 0%."
726,BLD-TIR-0017-U010,BLD-TIR-0017,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,3,8,105.8,3,4.9,41.344368,19.841154,180,16.09177777777778,15.3675,5.061758800205588,2896.52,15.57175,2802.915,0,0,0,2,0,0,9.137222222222222,0.5888888888888889,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.03339558994832173,0.15209619827767276,5.363925925925926,0.3145555991455284,12.607433333333335,0.0,0.0,0.0,6.37,0.0,0.0,0.0,0.38,0.0,0.0,1.04,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0017-U010 in BLD-TIR-0017 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -3%, peer low gap: 0%, weather mismatch: 0%."
727,BLD-GJI-0012-U005,BLD-GJI-0012,Gjirokaster,Village,Residential,Apartment,Unknown,Individual Meter,TR-GJI,5,5,41.9,2,5.8,40.148639,20.191851,180,10.982016666666667,10.946,2.27612771846883,1976.763,10.8362,1950.516,0,0,0,2,0,0,8.276222222222222,0.6555555555555556,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.013456439219160472,0.26210063643595866,5.491008333333333,0.20725953962330812,10.982016666666667,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.38,0.0,0.0,1.03,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-GJI-0012-U005 in BLD-GJI-0012 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 0%."
728,BLD-TIR-0025-U009,BLD-TIR-0025,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,2,2,56.3,4,5.3,41.336068,19.834353,180,12.936844444444445,12.536000000000001,2.6685596471116075,2328.632,12.865677777777778,2315.822,0,0,0,0,0,0,9.256611111111111,0.6222222222222222,0,unknown,0.0,0.0,0.0,0.0,-0.005531513216473455,0.22978409315176634,3.234211111111111,0.20627593216965556,12.607433333333335,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,1.03,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0025-U009 in BLD-TIR-0025 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 0%."
729,BLD-FIE-0051-U005,BLD-FIE-0051,Fier,City,Residential,Apartment,Unknown,Individual Meter,TR-FIE,1,2,64.9,5,5.6,40.703415,19.575073,180,14.607994444444444,14.648,3.3144831249297115,2629.439,14.53106111111111,2615.591,1,1,1,1,0,0,9.356166666666667,0.5944444444444444,0,unknown,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.0,-0.005294405738511837,0.22508466016093132,2.9215988888888886,0.22689515234517632,11.755369444444444,0.0,0.0,0.0,4.8,0.0,0.0,0.0,2.42,0.0,0.0,1.03,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-FIE-0051-U005 in BLD-FIE-0051 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 0%."
730,BLD-TIR-0076-U004,BLD-TIR-0076,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,3,8,77.6,4,3.8,41.317619,19.823234,180,14.04583888888889,13.900500000000001,3.07963029988245,2528.251,13.914416666666666,2504.595,1,1,1,3,1,0,9.014444444444443,0.6166666666666667,0,unknown,0.005555555555555556,0.016666666666666666,0.005555555555555556,0.005555555555555556,-0.009445040016449854,0.18100307846506303,3.5114597222222224,0.21925570442920458,12.607433333333335,0.0,0.0,0.0,4.04,0.0,0.0,0.0,2.8,0.56,0.0,1.0,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0076-U004 in BLD-TIR-0076 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 1%."
731,BLD-ELB-0065-U012,BLD-ELB-0065,Elbasan,City,Residential,Apartment,Unknown,Individual Meter,TR-ELB,1,2,76.5,3,6.2,41.121711,20.074611,180,17.44471111111111,17.4825,3.9131820518378078,3140.048,17.325788888888887,3118.642,1,1,1,0,0,0,8.448666666666666,0.6555555555555556,0,unknown,0.005555555555555556,0.0,0.005555555555555556,0.0,-0.006863884985836896,0.22803543936092957,5.8149037037037035,0.22431910892152138,14.909188888888888,0.0,0.0,0.0,4.56,0.0,0.0,0.0,2.23,0.0,0.0,0.97,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-ELB-0065-U012 in BLD-ELB-0065 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 0%."
732,BLD-TIR-0075-U004,BLD-TIR-0075,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,3,9,54.2,4,4.8,41.31296,19.829965,180,13.094450000000002,12.5395,3.7041527070054303,2357.001,12.934422222222222,2328.196,0,0,0,0,0,1,9.274666666666667,0.5833333333333334,0,unknown,0.0,0.0,0.0,0.005555555555555556,-0.012372240137857936,0.24159501845018452,3.2736125000000005,0.28287959456146916,12.607433333333335,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.56,0.0,0.95,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0075-U004 in BLD-TIR-0075 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 1%."
733,BLD-KRU-0079-U007,BLD-KRU-0079,Kruje,Village,Residential,Apartment,Unknown,Individual Meter,TR-KRU,5,5,103.4,3,6.2,41.514085,19.821546,180,14.743127777777778,14.1745,3.3158089216374744,2653.763,14.439577777777776,2599.124,1,1,1,3,1,0,8.535555555555556,0.6222222222222222,0,unknown,0.005555555555555556,0.016666666666666666,0.005555555555555556,0.005555555555555556,-0.021022082824828765,0.14258344079088758,4.914375925925926,0.22490539128578754,13.458855555555555,0.0,0.0,0.0,3.71,0.0,0.0,0.0,2.8,0.56,0.0,0.95,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KRU-0079-U007 in BLD-KRU-0079 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -2%, peer low gap: 0%, weather mismatch: 1%."
734,BLD-GJI-0012-U008,BLD-GJI-0012,Gjirokaster,Village,Residential,Apartment,Unknown,Individual Meter,TR-GJI,3,5,130.9,3,6.3,40.153582,20.187985,180,15.058227777777777,14.489,3.5258655212705463,2710.4809999999998,14.84533888888889,2672.161,1,1,1,0,1,0,8.537222222222223,0.6444444444444445,0,unknown,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,-0.014340453288555488,0.11503611747729393,5.019409259259259,0.23414877057935413,10.982016666666667,0.0,0.0,0.0,4.06,0.0,0.0,0.0,2.23,0.56,0.0,0.94,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-GJI-0012-U008 in BLD-GJI-0012 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 1%."
735,BLD-ELB-0065-U008,BLD-ELB-0065,Elbasan,City,Residential,Apartment,Unknown,Individual Meter,TR-ELB,2,2,78.2,3,7.4,41.12195,20.075928,180,17.76428333333333,17.711,3.956415088112132,3197.571,17.597644444444445,3167.576,0,0,0,1,0,0,8.59361111111111,0.6777777777777778,0,unknown,0.0,0.005555555555555556,0.0,0.0,-0.009469386054194001,0.22716474850809887,5.921427777777777,0.22271740513664398,14.909188888888888,0.0,0.0,0.0,5.86,0.0,0.0,0.0,0.19,0.0,0.0,0.94,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-ELB-0065-U008 in BLD-ELB-0065 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 0%."
736,BLD-SHK-0002-U003,BLD-SHK-0002,Shkoder,City,Residential,Apartment,Unknown,Individual Meter,TR-SHK,4,5,114.2,4,4.9,42.024612,19.523895,180,16.466455555555555,16.0645,4.329764368835072,2963.962,15.83665,2850.597,0,0,0,2,0,0,8.623111111111111,0.6722222222222223,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.03976886245232133,0.14418962833236038,4.116613888888889,0.26294452708581045,13.531888888888888,0.0,0.0,0.0,5.74,0.0,0.0,0.0,0.38,0.0,0.0,0.94,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-SHK-0002-U003 in BLD-SHK-0002 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -4%, peer low gap: 0%, weather mismatch: 0%."
737,BLD-DUR-0039-U003,BLD-DUR-0039,Durres,City,Residential,Apartment,Unknown,Individual Meter,TR-DUR,4,7,72.4,4,5.4,41.33904,19.481626,180,13.221844444444443,13.043,2.7460515744265086,2379.932,13.378711111111112,2408.168,0,0,0,1,0,0,9.693277777777778,0.5611111111111111,0,unknown,0.0,0.005555555555555556,0.0,0.0,0.011725095591337683,0.18262216083486799,3.3054611111111107,0.20769050687026838,13.192930555555556,0.0,4.706000000000081,63.5310000000011,4.57,0.0,0.98,0.0,0.19,0.0,0.94,0.93,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-DUR-0039-U003 in BLD-DUR-0039 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 1%, peer low gap: 0%, weather mismatch: 0%."
738,BLD-GJI-0024-U018,BLD-GJI-0024,Gjirokaster,City,Residential,Apartment,Unknown,Individual Meter,TR-GJI,1,3,68.5,5,5.6,40.049952,20.124104,180,14.675761111111113,14.2775,3.4149771952809975,2641.637,14.604477777777777,2628.806,1,1,1,1,1,0,8.292333333333334,0.6666666666666666,0,unknown,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,-0.004880923126316801,0.2142446877534469,2.9351522222222224,0.23269506565458445,12.534533333333332,0.0,0.0,0.0,3.78,0.0,0.0,0.0,2.42,0.56,0.0,0.92,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-GJI-0024-U018 in BLD-GJI-0024 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -0%, peer low gap: 0%, weather mismatch: 1%."
739,BLD-KOR-0049-U004,BLD-KOR-0049,Korce,Village,Residential,Apartment,Unknown,Individual Meter,TR-KOR,0,3,51.5,3,6.4,40.599204,20.788761,180,11.340322222222223,10.576,3.3494615654272497,2041.258,11.17825,2012.085,0,0,0,1,0,0,6.139555555555555,0.7611111111111111,0,unknown,0.0,0.005555555555555556,0.0,0.0,-0.014498890454429187,0.22020043149946064,3.780107407407408,0.2953585885649462,9.589066666666668,0.0,0.0,0.0,5.66,0.0,0.0,0.0,0.19,0.0,0.0,0.9,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KOR-0049-U004 in BLD-KOR-0049 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 0%."
740,BLD-TIR-0073-U003,BLD-TIR-0073,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,7,7,58.5,3,4.0,41.369412,19.856276,180,12.607433333333335,12.4085,2.9671883105713155,2269.338,12.327011111111112,2218.862,1,1,1,1,0,0,9.090888888888887,0.6388888888888888,0,unknown,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.0,-0.02274859815527061,0.21551168091168094,4.202477777777778,0.23535229036081745,12.607433333333335,0.0,0.0,0.0,3.96,0.0,0.0,0.0,2.42,0.0,0.0,0.9,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0073-U003 in BLD-TIR-0073 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -2%, peer low gap: 0%, weather mismatch: 0%."
741,BLD-KRU-0003-U004,BLD-KRU-0003,Kruje,Village,Residential,Apartment,Unknown,Individual Meter,TR-KRU,9,9,72.8,3,5.5,41.557167,19.843912,180,13.938522222222224,13.626999999999999,3.174527608293282,2508.934,13.509822222222223,2431.768,0,0,0,2,0,0,8.321111111111112,0.6944444444444444,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.03173246789989841,0.19146321733821736,4.646174074074074,0.227752092917865,13.458855555555555,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.38,0.0,0.0,0.86,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KRU-0003-U004 in BLD-KRU-0003 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -3%, peer low gap: 0%, weather mismatch: 0%."
742,BLD-TIR-0022-U008,BLD-TIR-0022,Tirana,Village,Residential,Apartment,Unknown,Individual Meter,TR-TIR,5,6,68.7,3,6.0,41.37919,19.767178,180,12.303977777777778,12.168,3.736262799777422,2214.716,12.171194444444446,2190.815,1,1,1,3,0,0,9.255555555555556,0.6111111111111112,0,unknown,0.005555555555555556,0.016666666666666666,0.005555555555555556,0.0,-0.010909638650456485,0.17909720200549895,4.101325925925926,0.30366299966223026,12.566569444444443,0.020896050256798974,0.0,0.0,1.82,0.0,0.0,2.09,2.8,0.0,0.0,0.86,Low,meter flatline/drop/zero behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0022-U008 in BLD-TIR-0022 is Low risk because the strongest signal is meter flatline/drop/zero behavior. Expected gap: -1%, peer low gap: 2%, weather mismatch: 0%."
743,BLD-BER-0069-U008,BLD-BER-0069,Berat,City,Residential,Apartment,Unknown,Individual Meter,TR-BER,3,5,100.6,2,4.6,40.681721,19.988692,180,13.833361111111111,13.528,3.1592690013767766,2490.005,13.401744444444443,2412.314,0,0,0,2,0,0,8.90188888888889,0.6444444444444445,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.03220600634909068,0.13750855975259554,6.916680555555556,0.22838043307054395,12.972805555555556,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.38,0.0,0.0,0.83,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-BER-0069-U008 in BLD-BER-0069 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -3%, peer low gap: 0%, weather mismatch: 0%."
744,BLD-TIR-0075-U003,BLD-TIR-0075,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,3,9,67.0,5,6.0,41.310622,19.828334,180,15.516694444444445,15.312000000000001,3.5661088038766104,2793.005,15.291505555555556,2752.471,0,0,0,2,0,0,8.957166666666666,0.6388888888888888,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.014726404020242174,0.2315924543946932,3.103338888888889,0.22982400128098227,12.607433333333335,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.38,0.0,0.0,0.83,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0075-U003 in BLD-TIR-0075 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 0%."
